0.0 0
0.0 0
0.0 1
0.0 1
0.0 1
2.8284271247461903 1
2.8284271247461903 8
2.8284271247461903 41
2.8284271247461903 41
9.0 1
11.313708498984761 8
11.313708498984761 8
15.0 0
15.0 2
15.0 26
19.79898987322333 0
19.79898987322333 0
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 1
19.79898987322333 2
19.79898987322333 2
19.79898987322333 2
19.79898987322333 3
19.79898987322333 3
19.79898987322333 4
19.79898987322333 5
19.79898987322333 6
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 8
19.79898987322333 16
19.79898987322333 24
19.79898987322333 25
19.79898987322333 60
25.45584412271571 0
25.45584412271571 0
25.45584412271571 0
25.45584412271571 0
25.45584412271571 0
25.45584412271571 1
25.45584412271571 1
25.45584412271571 1
25.45584412271571 1
25.45584412271571 1
25.45584412271571 3
25.45584412271571 3
25.45584412271571 3
25.45584412271571 3
25.45584412271571 3
25.45584412271571 4
25.45584412271571 7
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
25.45584412271571 8
